	DRS000419	DRS000420	DRS000668	DRS001349	DRS002153	DRS002154	DRS002155	DRS002156	DRS002157	DRS002158	DRS002159	DRS002160	DRS002161	DRS002162	DRS002163
LOC_Os01g01280	18.77865982	125.6126728	87.69305567	164.8940198	15.55944509	13.71334176	47.24891188	77.23876436	16.36148038	9.712376174	36.68474741	61.99222087	19.00051923	6.377626445	44.7130382
LOC_Os01g01295	79.08411208	98.39659369	115.9240225	98.93641189	89.93359263	77.91671453	83.48836857	111.9962083	82.80912517	92.80715011	96.35860319	106.1510631	106.2841545	91.51893949	85.32396281
LOC_Os01g01302	60.15278023	464.7668893	187.6326457	153.9010852	56.63638014	31.79001953	356.8898393	271.4942567	65.44592151	70.86437431	407.9343912	309.9611044	71.84571335	33.80142016	364.2676874
LOC_Os01g01307	411.2984516	282.6285138	355.3462295	197.8728238	322.0805134	368.7018931	279.3649256	266.473737	310.8681272	351.4441305	219.6193545	275.1435557	330.1340217	353.9582677	263.3556929
LOC_Os01g01312	165.1911376	136.0803955	160.5328849	124.5865928	193.5594969	171.416772	116.0580069	153.7051411	258.7785162	208.9959466	245.0541127	277.2665769	242.5535033	229.594552	230.5387841
LOC_Os01g01330	4.732832962	7.776022601	11.85307146	18.32155776	8.40210035	11.22000689	8.257091397	14.67536523	4.340800916	6.834635086	4.402169689	6.793668041	7.125194712	7.334270412	7.383804474
LOC_Os01g01340	105.1910294	612.8103966	335.9681791	4261.594335	368.1364709	330.3668696	990.8509677	1284.094457	557.2920561	844.9767272	716.5753994	1315.848579	592.5786936	660.7220997	808.1163785
LOC_Os01g01350	52.06116258	39.77734638	59.85555174	51.30036172	47.92309088	54.23003331	35.32200209	59.47384856	66.4476448	52.51877487	30.81518782	62.84142938	50.76701232	62.50073916	26.25352702
LOC_Os01g01360	41.37412041	84.93809303	60.79002625	236.3480951	35.47553481	34.59502125	36.69818399	66.42533735	34.05859181	17.62616417	40.10865717	54.34934433	43.04805139	19.13287934	41.43134733
LOC_Os01g01369	484.8863706	225.8037332	280.9325485	98.93641189	468.0281084	421.9969259	243.5841962	260.6808297	435.7496304	396.408835	190.2715566	269.6237004	422.4646698	371.8156218	191.1584936
